symbol,company_name,sector,industry,country,market_cap,net_income,total_revenue,return_on_assets,return_on_equity,profit_margins,pe_trailing,pe_forward,earnings_growth,price_to_sales,price_to_book,revenue_growth,debt_to_equity,dividend_yield,payout_ratio,free_cashflow
MYRG,MYR Group Inc.,Industrials,Engineering & Construction,United States,6958695936.0,141908000.0,3824648960.0,0.07558,0.22678,0.037100002,49.272327,33.85178,1.062,1.8194339,9.899214,0.2,8.754,,0.0,227822624.0
NABL,"N-able, Inc.",Technology,Information Technology Services,United States,689464576.0,-10485000.0,526908000.0,0.02009,-0.01332,-0.0199,,7.6250005,,1.3085103,0.86300397,0.131,54.537,,0.0,81068000.0
NAGE,"Niagen Bioscience, Inc.",Healthcare,Biotechnology,United States,291498240.0,18637000.0,130416000.0,0.07091,0.27074,0.1429,17.428572,11.437501,0.167,2.2351418,3.5396519,0.033,3.129,,0.0,-1861500.0
NAPA,,,,,,,,,,,,,,,,,,,,
NAT,Nordic American Tankers Limited,Energy,Oil & Gas Midstream,Bermuda,1143453568.0,12271000.0,292420000.0,0.0216,0.02572,0.04196,90.0,17.142859,12.976,3.9103124,2.5665398,-0.014,95.275,8.7,6.0,-131682496.0
NATH,"Nathan's Famous, Inc.",Consumer Cyclical,Restaurants,United States,413821504.0,21446000.0,157784000.0,0.3987,,0.13592,19.436539,,-0.317,2.622709,-27.10378,0.089,,1.98,0.38459998,19223124.0
NATL,NCR Atleos Corporation,Technology,Software - Application,United States,3297219840.0,170000000.0,4417999872.0,0.0592,0.50742,0.03848,19.950891,8.408278,0.526,0.74631506,8.328363,0.065,743.182,,0.0,492624992.0
NATR,"Nature's Sunshine Products, Inc.",Consumer Defensive,Packaged Foods,United States,384229472.0,19892000.0,489788000.0,0.06835,0.123859994,0.04061,19.863636,17.070312,0.16,0.78448117,2.3680503,0.085,13.438,,0.0,23175500.0
NAUT,"Nautilus Biotechnology, Inc.",Healthcare,Biotechnology,United States,322780288.0,-57085000.0,,-0.19766001,-0.33693,0.0,,-3.4324324,,,2.2359154,,19.993,,0.0,-28882124.0
NAVI,Navient Corporation,Financial Services,Credit Services,United States,793270656.0,-61000000.0,329000000.0,-0.00123,-0.02456,-0.18541001,,8.924511,,2.411157,0.33602735,-0.008,1900.0,7.6,2.0,
NBBK,"NB Bancorp, Inc.",Financial Services,Banks - Regional,United States,867282880.0,52631000.0,225808000.0,0.00844,0.06652,0.23308,14.437957,7.99192,0.103,3.840798,0.9754414,0.363,,1.42,0.1533,
NBHC,National Bank Holdings Corporation,Financial Services,Banks - Regional,United States,1882558336.0,105044000.0,429183008.0,0.00935,0.07089,0.2473,15.682835,10.182919,-0.271,4.386377,1.1461686,0.337,,3.05,0.45900002,
NBIX,"Neurocrine Biosciences, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,United States,15756182528.0,668600000.0,3102400000.0,0.11619,0.225,0.21551001,24.107693,12.332736,23.105,5.0787077,4.6263766,0.422,13.603,,0.0,590550016.0
NBN,Northeast Bank,Financial Services,Banks - Regional,United States,1056586944.0,98352000.0,230263008.0,0.021240002,0.19002001,0.42713,10.57363,8.5172415,0.583,4.588609,1.8612853,0.346,,0.03,0.0034,
NBR,Nabors Industries Ltd.,Energy,Oil & Gas Drilling,Bermuda,1559636864.0,200863008.0,3232055040.0,0.03449,0.22274,0.07378,7.711046,31.037724,,0.4825527,2.5948994,0.064,147.635,,0.0,67307000.0
NBTB,NBT Bancorp Inc.,Financial Services,Banks - Regional,United States,2388829952.0,183632000.0,696571008.0,0.012209999,0.10553,0.26362,12.974577,10.110371,0.273,3.4294133,1.2560505,0.216,,3.22,0.4096,
NC,"NACCO Industries, Inc.",Energy,Thermal Coal,United States,369414496.0,21510000.0,274401984.0,-0.03579,0.05084,0.07839,17.129372,,0.773,1.346253,0.8451215,-0.043,30.622,2.14,0.3531,-65806000.0
NCLH,Norwegian Cruise Line Holdings Ltd.,Consumer Cyclical,Travel Services,United States,7483494912.0,568206976.0,10031259648.0,0.044439998,0.29533002,0.05664,13.145161,8.080267,,0.74601746,3.0777943,0.096,661.444,,0.0,-1500744960.0
NCMI,"National CineMedia, Inc.",Communication Services,Advertising Agencies,United States,280403072.0,-8500000.0,242300000.0,-0.01787,-0.023759998,-0.03508,,20.62069,,1.1572558,0.74359614,-0.026,6.468,4.01,0.0,34037500.0
NCNO,"nCino, Inc.",Technology,Software - Application,United States,1748329216.0,5180000.0,594780992.0,0.0064499998,0.00896,0.00871,321.4,11.30838,,2.9394505,1.733549,0.059,26.079,,0.0,144525872.0
NDAQ,"Nasdaq, Inc.",Financial Services,Financial Data & Stock Exchanges,United States,51469869056.0,1912000000.0,5418999808.0,0.055549998,0.162,0.35283002,27.412651,20.549816,0.338,9.498038,4.2713666,0.137,79.058,1.23,0.32529998,1559624960.0
NDSN,Nordson Corporation,Industrials,Specialty Industrial Machinery,United States,16152632320.0,528116000.0,2903636992.0,0.079239994,0.1714,0.18188,30.972223,23.502134,0.061,5.5628967,5.1963644,0.085,61.637,1.13,0.3462,574589504.0
NE,Noble Corporation plc,Energy,Oil & Gas Drilling,United States,8296389632.0,229139008.0,3017331968.0,0.03373,0.049569998,0.07594,36.363636,20.207281,0.119,2.749578,1.807564,-0.108,41.792,3.85,1.3986,426633888.0
NECB,"Northeast Community Bancorp, Inc.",Financial Services,Banks - Regional,United States,331878208.0,43798000.0,104595000.0,0.022130001,0.12816,0.41874,7.4735203,6.627072,-0.051,3.1729834,0.85340255,-0.013,,3.34,0.2492,
NEE,"NextEra Energy, Inc.",Utilities,Utilities - Regulated Electric,United States,184680366080.0,8184000000.0,27865999360.0,0.02412,0.10325,0.29369,22.474619,20.15996,1.6,6.6274447,3.3439069,0.073,156.686,2.82,0.5895,-18453374976.0
NEM,Newmont Corporation,Basic Materials,Gold,United States,114911379456.0,8456000000.0,24966000640.0,0.14887,0.25832,0.3387,13.961089,9.409025,0.786,4.6027145,3.3069124,0.458,15.762,0.97,0.131,9804874752.0
NEO,"NeoGenomics, Inc.",Healthcare,Diagnostics & Research,United States,1201854592.0,-99208000.0,745969024.0,-0.02639,-0.115559995,-0.13299,,25.318886,,1.611132,1.423065,0.111,49.294,,0.0,33170624.0
NEOG,Neogen Corporation,Healthcare,Medical Devices,United States,1937289984.0,-608844032.0,870561024.0,-0.00607,-0.25566998,-0.69936997,,29.999662,,2.2253351,0.92142034,-0.044,37.819,,0.0,19474124.0
NET,"Cloudflare, Inc.",Technology,Software - Infrastructure,United States,76408799232.0,-86740000.0,2328604928.0,-0.026530001,-0.05876,-0.037249997,,141.7434,,32.81312,50.03935,0.335,230.859,,0.0,754998272.0
NEU,NewMarket Corporation,Basic Materials,Specialty Chemicals,United States,6785562112.0,409272000.0,2693939968.0,0.10785,0.25268,0.15251,16.835234,28.57165,-0.049,2.5188246,3.916522,-0.045,58.862,1.59,0.2626,414076992.0
NEWT,"NewtekOne, Inc.",Financial Services,Banks - Regional,United States,386132352.0,61548000.0,393012992.0,0.05214,0.1826,0.16423,5.920354,5.28436,0.229,0.98249257,1.0826118,0.107,136.705,5.69,0.42040002,-298548000.0
NEXT,NextDecade Corporation,Energy,Oil & Gas Equipment & Services,United States,2241840640.0,-354035008.0,,-0.01423,-0.18584,0.0,,120.85714,,,-72.93104,,401.424,,0.0,-4723938304.0
NFBK,"Northfield Bancorp, Inc.",Financial Services,Banks - Regional,United States,591795840.0,4763000.0,154811008.0,0.00083,0.00678,0.030769998,109.00001,9.446667,0.567,3.8226986,0.85186964,0.245,,3.67,4.0,
NFE,New Fortress Energy Inc.,Energy,Oil & Gas Midstream,United States,181092368.0,-2067428992.0,1258317952.0,-0.014989999,-2.21531,-1.6424099,,9.057143,,0.14391622,0.98753893,-0.508,,,0.0,-269406016.0
NFG,National Fuel Gas Company,Energy,Oil & Gas Integrated,United States,7690260992.0,686473024.0,2507990016.0,0.07555,0.20833,0.27371,10.935135,10.318362,0.093,3.0663044,2.0106347,0.176,63.438,2.64,0.2892,-27653624.0
NFLX,"Netflix, Inc.",Communication Services,Entertainment,United States,373076754432.0,13373640704.0,46889992192.0,0.15402001,0.48494998,0.28521,28.580645,23.055685,0.864,7.956426,11.990797,0.162,53.788,,0.0,25993676800.0
NG,NovaGold Resources Inc.,Basic Materials,Gold,Canada,3391774208.0,-100978000.0,,-0.05072,-0.52035,0.0,,-35.69831,,,7.6308,,38.41,,0.0,-17749876.0
NGNE,Neurogene Inc.,Healthcare,Biotechnology,United States,437870656.0,-98638000.0,,-0.23909001,-0.37252,0.0,,-4.957066,,,1.620373,,3.84,,0.0,-47845624.0
NGS,"Natural Gas Services Group, Inc.",Energy,Oil & Gas Equipment & Services,United States,535556480.0,21837000.0,179399008.0,0.04996,0.08076,0.12172,24.715115,18.563318,0.395,2.9852812,1.9455377,0.171,80.729,0.85,0.1221,-72438624.0
NGVC,"Natural Grocers by Vitamin Cottage, Inc.",Consumer Defensive,Grocery Stores,United States,662652992.0,48173000.0,1337800960.0,0.059169997,0.22729999,0.03601,13.826923,12.450217,0.036,0.49533004,2.8699732,0.005,140.55,2.09,0.25959998,15965125.0
NGVT,Ingevity Corporation,Basic Materials,Specialty Chemicals,United States,2318228480.0,-156000000.0,1177699968.0,0.09032,-1.1407701,-0.10852,,11.584708,1.99,1.9684372,59.79372,0.041,3200.0,,0.0,225800000.0
NHC,National HealthCare Corporation,Healthcare,Medical Care Facilities,United States,3061449728.0,123667000.0,1525905024.0,0.05282,0.12014,0.08104999,24.873096,455.81393,0.097,2.0063174,2.8040056,0.022,3.585,1.32,0.32529998,118574000.0
NHI,"National Health Investors, Inc.",Real Estate,REIT - Healthcare Facilities,United States,3704159744.0,147887008.0,404711008.0,0.044,0.098570004,0.36597002,24.651613,21.092318,-0.43,9.152604,2.4447358,-0.026,97.569,4.82,1.1805999,207952256.0
NI,NiSource Inc.,Utilities,Utilities - Regulated Gas,United States,22941165568.0,962499968.0,6822099968.0,0.033859998,0.091120005,0.14097999,23.80597,21.345026,0.06,3.3627717,2.4225392,0.082,140.908,2.51,0.5672,-1562412544.0
NIC,"Nicolet Bankshares, Inc.",Financial Services,Banks - Regional,United States,3011182336.0,133290000.0,428664000.0,0.01086,0.07749,0.31094,16.630281,10.6614,-0.611,7.0245748,1.3325998,0.465,,0.93,0.1504,
NIO,NIO Inc.,Consumer Cyclical,Auto Manufacturers,China,13029468160.0,-9175624704.0,100985438208.0,-0.04419,-0.83959,-0.09086,,71.82187,,0.12902324,21.036646,1.122,183.304,,0.0,
NJR,New Jersey Resources Corporation,Utilities,Utilities - Regulated Gas,United States,5779778560.0,341423008.0,2179279104.0,0.04249,0.13319999,0.15667,16.994066,16.565908,0.069,2.6521516,2.1809664,0.029,142.136,3.32,0.5564,-306034624.0
NKE,"NIKE, Inc.",Consumer Cyclical,Footwear & Accessories,United States,66151223296.0,2249999872.0,46522998784.0,0.05195,0.16016,0.04836,29.388157,24.47859,-0.348,1.4219037,4.6922264,0.001,79.333,3.67,1.0658001,1313874944.0
NLOP,,Real Estate,REIT - Office,United States,175694928.0,-120756000.0,86501000.0,0.02665,-0.31737,-1.3960099,,,49.81,2.0311317,1.0333711,-0.709,12.587,,0.0,42340000.0
NLY,"Annaly Capital Management, Inc.",Real Estate,REIT - Mortgage,United States,15718050816.0,2024263936.0,2501053952.0,0.01816,0.15042,0.87391,6.9193554,7.204369,1.225,6.2845707,1.0824586,0.488,732.812,13.05,0.9032,
NMIH,"NMI Holdings, Inc.",Financial Services,Insurance - Specialty,United States,2841348608.0,385696992.0,716668992.0,0.08856,0.15571,0.53818,7.6016264,6.9149137,0.0,3.9646597,1.1007123,0.059,16.168,,0.0,313044992.0
NMRA,"Neumora Therapeutics, Inc.",Healthcare,Biotechnology,United States,342775840.0,-236928000.0,,-0.58107,-1.21211,0.0,,-2.0761557,,,3.1040268,,52.959,,0.0,-115712376.0
NMRK,"Newmark Group, Inc.",Real Estate,Real Estate Services,United States,3638455808.0,149371008.0,3475048960.0,0.029779999,0.11564,0.04298,18.024693,6.7472014,,1.0470229,1.8502092,0.272,145.532,1.64,0.1481,145195504.0
NN,NextNav Inc.,Technology,Software - Infrastructure,United States,2966139136.0,-141295008.0,4029000.0,-0.17296,,0.0,,-29.78082,,736.1973,-32.88956,-0.353,,,0.0,-19809124.0
NNBR,"NN, Inc.",Industrials,Conglomerates,United States,129295104.0,-54090000.0,434971008.0,-0.02104,-0.21845,-0.0785,,11.136364,,0.29724994,4.9595146,0.121,151.927,,0.0,-351750.0
NNDM,Nano Dimension Ltd.,Technology,Computer Hardware,United States,347286240.0,-144382000.0,117761000.0,-0.072909996,-0.21917,-2.8672101,,166.0,,2.949077,0.71122533,1.064,6.271,,0.0,-59595376.0
NNE,NANO Nuclear Energy Inc.,Industrials,Specialty Industrial Machinery,United States,1392186496.0,-31341438.0,,-0.07697,-0.08611,0.0,,-27.137054,,,2.3363342,,0.437,,0.0,-33311692.0
NNI,"Nelnet, Inc.",Financial Services,Credit Services,United States,4633692160.0,417040000.0,1646049024.0,0.02628,0.10699,0.25336,11.213043,12.8949995,-0.129,2.815039,1.2551588,-0.071,213.545,1.0,0.1078,
NNN,"NNN REIT, Inc.",Real Estate,REIT - Retail,United States,8561167872.0,386545984.0,935782976.0,0.03896,0.0885,0.41384998,21.95122,21.436737,-0.027,9.148668,1.947799,0.041,110.44,5.33,1.161,-1393406976.0
NNOX,Nano-X Imaging Ltd.,Healthcare,Medical Devices,Israel,128046016.0,-75018000.0,13021000.0,-0.20368,-0.45624,0.0,,-9.2,,9.833808,0.91633475,0.24,5.619,,0.0,-25294250.0
NOAH,Noah Holdings Limited,Financial Services,Asset Management,Singapore,656390016.0,558857024.0,2610240000.0,0.041279998,0.05573,0.2141,8.555556,6.4406633,-0.882,0.25146732,0.47631863,0.125,1.035,5.79,0.5225,625940992.0
NOC,Northrop Grumman Corporation,Industrials,Aerospace & Defense,United States,78910955520.0,4576000000.0,42367000576.0,0.07362,0.28511998,0.108009994,17.421762,18.424044,0.849,1.862557,4.6106224,0.044,102.682,1.69,0.2897,2071624960.0
NOG,"Northern Oil and Gas, Inc.",Energy,Oil & Gas E&P,United States,2512539136.0,-623068032.0,1925198976.0,0.043119997,-0.29766,-0.32364,,5.8905816,,1.3050803,1.4019244,-0.071,142.991,7.58,4.6154003,-13380500.0
NOMD,Nomad Foods Limited,Consumer Defensive,Packaged Foods,United Kingdom,1435655296.0,132900000.0,2987599872.0,0.0378,0.05199,0.04448,9.780953,5.385373,-0.048,0.480538,0.49463052,-0.059,92.115,6.62,0.65089995,156087504.0
NOTE,"FiscalNote Holdings, Inc.",Technology,Information Technology Services,United States,5064022.0,,,,,0.0,,0.6440678,,,0.04982953,,,,0.0,
NOV,NOV Inc.,Energy,Oil & Gas Equipment & Services,United States,7468469248.0,91000000.0,8693000192.0,0.0319,0.0152,0.01047,83.24,15.877132,-0.737,0.859136,1.2068665,-0.024,37.317,1.66,2.1,776499968.0
NOVA,,,,,,,,,,,,,,,,,,,,
NOVT,Novanta Inc.,Technology,Scientific & Technical Instruments,United States,5687213056.0,53720000.0,1004940992.0,0.045640003,0.05163,0.053460002,114.89208,38.543877,-0.134,5.6592507,4.337906,0.104,22.222,,0.0,87253000.0
NOW,"ServiceNow, Inc.",Technology,Software - Application,United States,105327484928.0,1756999936.0,13959999488.0,0.056560002,0.1607,0.12586,61.15569,20.320576,0.023,7.544949,8.98083,0.221,20.728,,0.0,5108125184.0
NPCE,"NeuroPace, Inc.",Healthcare,Medical Devices,United States,576866176.0,-21565000.0,99530000.0,-0.10018,-1.11381,-0.21666999,,-56.921783,,5.7959027,29.841272,-0.02,487.491,,0.0,-2739000.0
NPK,"National Presto Industries, Inc.",Industrials,Aerospace & Defense,United States,943194560.0,32100000.0,518534016.0,0.05434,0.08406,0.06191,29.314032,151.28735,-0.132,1.8189638,2.3728998,0.145,2.355,0.76,0.2227,-12435875.0
NPKI,NPK International Inc.,Energy,Oil & Gas Equipment & Services,United States,1310618112.0,35928000.0,287336000.0,0.074099995,0.10464,0.1371,36.952385,25.032259,0.047,4.5612736,3.6423376,0.159,5.45,,0.0,28802500.0
NPO,Enpro Inc.,Industrials,Specialty Industrial Machinery,United States,6512294400.0,43400000.0,1173100032.0,0.043390002,0.0287,0.037,148.91306,29.7443,0.122,5.551355,4.1672297,0.109,39.534,0.41,0.6098,133787504.0
NPWR,NET Power Inc.,Industrials,Specialty Industrial Machinery,United States,170580736.0,-469135008.0,,-0.13387,-1.14458,0.0,,-7.573082,,,0.82761574,,0.685,,0.0,-107981752.0
NRC,NRC Health,Healthcare,Health Information Services,United States,430000160.0,8594000.0,138642000.0,0.12212,0.41861,0.065170005,47.7,16.448277,-0.44,3.1015143,31.85309,0.037,578.229,3.14,1.4359,19732250.0
NRDS,"NerdWallet, Inc.",Communication Services,Internet Content & Information,United States,549419840.0,68900000.0,849600000.0,0.12803,0.19469,0.081099994,8.978495,4.0600204,109.35,0.6466806,1.634051,0.062,6.692,,0.0,93325000.0
NRDY,Nerdy Inc.,Technology,Software - Application,United States,154664288.0,-33499000.0,180128000.0,-0.34712002,-1.24509,-0.18597001,,-81.08,,0.8586355,5.264935,0.024,74.061,,0.0,-1699500.0
NREF,"NexPoint Real Estate Finance, Inc.",Real Estate,REIT - Mortgage,United States,351040256.0,69198000.0,155628992.0,0.02254,0.16303,0.66546,5.929961,8.545811,-0.392,2.2556224,0.7325867,-0.048,512.646,13.12,0.7782,
NRG,"NRG Energy, Inc.",Utilities,Utilities - Independent Power Producers,United States,29042284544.0,172000000.0,32384000000.0,0.022449998,0.062480003,0.00738,151.26372,12.060607,-0.856,0.8968097,25.415436,0.195,479.237,1.38,1.9725,431624992.0
NRGV,"Energy Vault Holdings, Inc.",Utilities,Utilities - Renewable,United States,914403008.0,-114960000.0,217016000.0,-0.18554,-1.36309,-0.52973,,-37.53567,,4.213528,29.314287,1.564,328.511,,0.0,-66451500.0
NRIM,"Northrim BanCorp, Inc.",Financial Services,Banks - Regional,United States,548111040.0,64959000.0,211736000.0,0.02,0.21104999,0.30679,8.555555,8.96,0.017,2.588653,1.6322204,0.062,,2.6,0.22219999,
NRIX,"Nurix Therapeutics, Inc.",Healthcare,Biotechnology,United States,1809601792.0,-295280000.0,71779000.0,-0.315,-0.61401004,0.0,,-6.1098876,,25.210741,3.7626317,-0.661,12.197,,0.0,-145462624.0
NSA,National Storage Affiliates Trust,Real Estate,REIT - Industrial,United States,6280925696.0,58011000.0,749542976.0,0.03359,0.07858,0.104820006,56.946667,114.31707,2.366,8.379674,5.7864785,0.18,127.046,5.34,3.04,241671008.0
NSC,Norfolk Southern Corporation,Industrials,Railroads,United States,70641549312.0,2667000064.0,12184999936.0,0.05888,0.17615,0.21912001,26.520237,23.263433,-0.266,5.797419,4.469851,0.002,111.586,1.72,0.45490003,1298749952.0
NSIT,"Insight Enterprises, Inc.",Technology,Electronics & Computer Distribution,United States,2951828736.0,179842000.0,8271609856.0,0.03287,0.112629995,0.02174,17.420677,8.215878,3.409,0.35686266,1.8411138,0.012,107.866,,0.0,165567248.0
NSP,"Insperity, Inc.",Industrials,Staffing & Employment Services,United States,1224849152.0,-25000000.0,6844000256.0,-0.00461,-0.26882,-0.00365,,11.478424,-0.353,0.17896685,18.2849,0.017,641.791,7.48,5.0,85000000.0
NSSC,"Napco Security Technologies, Inc.",Industrials,Security & Protection Services,United States,1336559616.0,36892000.0,197231008.0,0.16935,0.21744,0.18705,36.32039,23.092592,0.214,6.77662,7.518087,0.076,12.493,1.6,0.5534,48234624.0
NTAP,"NetApp, Inc.",Technology,Software - Infrastructure,United States,27601690624.0,1212000000.0,6709000192.0,0.10272,1.12587,0.18065001,23.382551,16.333036,0.16,4.1141286,23.83037,0.044,236.097,1.49,0.349,1116000000.0
NTCT,"NetScout Systems, Inc.",Technology,Software - Infrastructure,United States,2932018688.0,95531000.0,859481984.0,0.030739998,0.05953,0.11115,31.546154,14.681401,-0.071,3.4113789,1.7882526,-0.01,2.401,,0.0,261219248.0
NTGR,"NETGEAR, Inc.",Technology,Communication Equipment,United States,692201152.0,-24929000.0,696380032.0,-0.02034,-0.049590003,-0.0358,,42.510754,,0.9939991,1.496721,-0.02,10.207,,0.0,-4812125.0
NTIC,Northern Technologies International Corporation,Basic Materials,Specialty Chemicals,United States,75936008.0,-775295.0,89129680.0,-0.00629,0.0035899999,-0.0087,,17.777779,,0.85197216,1.0361352,0.153,19.401,0.5,0.7097,-3864485.0
NTLA,"Intellia Therapeutics, Inc.",Healthcare,Biotechnology,United States,1760500736.0,-394596000.0,66092000.0,-0.30138,-0.56336,0.0,,-6.8110323,,26.637123,2.444229,-0.095,12.963,,0.0,-235232880.0
NTNX,"Nutanix, Inc.",Technology,Software - Infrastructure,United States,12691720192.0,267131008.0,2685650944.0,0.044439998,,0.09947,51.21739,21.964907,0.832,4.725752,-15.054312,0.104,,,0.0,664852736.0
NTR,Nutrien Ltd.,Basic Materials,Agricultural Inputs,Canada,33664051200.0,2387000064.0,26876999680.0,0.04227,0.098129995,0.08881,14.283095,13.131212,12.5,1.2525227,1.340354,0.19,55.359,3.14,0.445,1606249984.0
NTRA,"Natera, Inc.",Healthcare,Diagnostics & Research,United States,29099931648.0,-226315008.0,2500926976.0,-0.09117,-0.15019,-0.09049,,-537.3691,,11.635658,16.576113,0.388,13.533,,0.0,136918256.0
NTRS,Northern Trust Corporation,Financial Services,Asset Management,United States,31045380096.0,1811800064.0,8363500032.0,0.01101,0.14462,0.22364001,17.56754,14.133071,0.426,3.7120082,2.5715032,0.139,,1.91,0.3298,
